Date,META,AAPL,AMZN,NFLX,GOOGL
2024-04-22,478.0431213378906,164.19305419921875,177.22999572753906,55.459999084472656,154.90638732910156
2024-04-23,492.30316162109375,165.24252319335938,179.5399932861328,57.775001525878906,156.86898803710938
2024-04-24,489.7230529785156,167.3414764404297,176.58999633789062,55.512001037597656,157.73138427734375
2024-04-25,438.0019836425781,168.2028350830078,173.6699981689453,56.47999954223633,154.6288604736328
2024-04-26,439.8973693847656,167.61868286132812,179.6199951171875,56.12300109863281,170.43869018554688
2024-04-29,429.3089599609375,171.7769775390625,180.9600067138672,55.94900131225586,164.68966674804688
2024-04-30,426.8777770996094,168.6384735107422,175.0,55.06399917602539,161.34927368164062
2024-05-01,435.8287658691406,167.61868286132812,179.0,55.17100143432617,162.41976928710938
2024-05-02,438.2996520996094,171.3116455078125,184.72000122070312,56.51499938964844,165.155517578125
2024-05-03,448.5009765625,181.5588836669922,186.2100067138672,57.933998107910156,165.77008056640625
2024-05-06,462.1159973144531,179.90545654296875,188.6999969482422,59.696998596191406,166.62254333496094
2024-05-07,464.6564025878906,180.58859252929688,188.75999450683594,60.599998474121094,169.74481201171875
2024-05-08,468.9830627441406,180.9252166748047,188.0,60.946998596191406,167.89126586914062
2024-05-09,471.78143310546875,182.73704528808594,189.5,61.20899963378906,168.4661865234375
2024-05-10,472.5554504394531,181.47796630859375,187.47999572753906,61.08700180053711,167.1676788330078
2024-05-13,464.42816162109375,184.68020629882812,186.57000732421875,61.659000396728516,167.65335083007812
2024-05-14,468.23876953125,185.82032775878906,187.07000732421875,61.36600112915039,168.84283447265625
2024-05-15,477.8546447753906,188.09068298339844,185.99000549316406,61.35200119018555,170.99374389648438
2024-05-16,469.6081848144531,188.2096405029297,183.6300048828125,61.051998138427734,172.64907836914062
2024-05-17,468.2983093261719,188.2393798828125,184.6999969482422,62.11000061035156,174.51255798339844
2024-05-20,465.2518005371094,189.39935302734375,183.5399932861328,64.08200073242188,175.36500549316406
2024-05-21,461.0740661621094,190.69808959960938,183.14999389648438,65.06099700927734,176.28683471679688
2024-05-22,464.199951171875,189.2605438232422,183.1300048828125,64.0469970703125,174.82974243164062
2024-05-23,462.2152099609375,185.27503967285156,181.0500030517578,63.56700134277344,172.02462768554688
2024-05-24,474.55999755859375,188.3484344482422,180.75,64.67500305175781,173.45196533203125
2024-05-28,476.2470397949219,188.35836791992188,182.14999389648438,64.9000015258789,174.84957885742188
2024-05-29,470.72955322265625,188.65576171875,182.02000427246094,65.46199798583984,174.35397338867188
2024-05-30,463.4754943847656,189.64718627929688,179.32000732421875,64.76599884033203,170.59727478027344
2024-05-31,463.2571716308594,190.5989532470703,176.44000244140625,64.16200256347656,170.9838409423828
2024-06-03,473.8355407714844,192.36366271972656,178.33999633789062,63.37900161743164,171.64794921875
2024-06-04,473.33941650390625,192.680908203125,179.33999633789062,63.1619987487793,172.26251220703125
2024-06-05,491.2711486816406,194.18785095214844,181.27999877929688,65.0270004272461,173.8682861328125
2024-06-06,489.9810485839844,192.80978393554688,185.0,64.85199737548828,175.17666625976562
2024-06-07,489.187255859375,195.19912719726562,184.3000030517578,64.14700317382812,172.92662048339844
2024-06-10,498.75341796875,191.46145629882812,187.05999755859375,64.44999694824219,173.67088317871094
2024-06-11,503.586181640625,205.3709716796875,187.22999572753906,64.8550033569336,175.2685546875
2024-06-12,504.94561767578125,211.24014282226562,186.88999938964844,65.00599670410156,176.42959594726562
2024-06-13,500.2419738769531,212.4001007080078,183.8300018310547,65.32599639892578,173.81971740722656
2024-06-14,500.7982482910156,210.66514587402344,183.66000366210938,66.93800354003906,175.437255859375
2024-06-17,503.25177001953125,214.80923461914062,184.05999755859375,67.58300018310547,175.8838348388672
2024-06-18,496.1593322753906,212.44964599609375,182.80999755859375,68.56700134277344,173.75025939941406
2024-06-20,498.3546142578125,207.87924194335938,186.10000610351562,67.90299987792969,174.95101928710938
2024-06-21,491.48077392578125,205.7080841064453,189.0800018310547,68.61199951171875,178.2555389404297
2024-06-24,495.583251953125,206.35247802734375,185.57000732421875,66.9020004272461,177.84866333007812
2024-06-25,507.1952819824219,207.27452087402344,186.33999633789062,67.24099731445312,182.6218719482422
2024-06-26,509.6984558105469,211.41859436035156,193.61000061035156,67.76899719238281,182.4730224609375
2024-06-27,516.095458984375,212.26132202148438,197.85000610351562,68.43399810791016,183.99130249023438
2024-06-28,500.85784912109375,208.81117248535156,193.25,67.48799896240234,180.7562255859375
2024-07-01,501.3147277832031,214.8885498046875,197.1999969482422,67.36100006103516,181.58982849121094
2024-07-02,506.10260009765625,218.37831115722656,200.0,67.95800018310547,183.82260131835938
2024-07-03,506.5595397949219,219.64730834960938,197.58999633789062,68.2509994506836,184.39817810058594
2024-07-05,536.3097534179688,224.39617919921875,200.0,69.06500244140625,189.1416015625
2024-07-08,525.7904663085938,225.8634796142578,199.2899932861328,68.5739974975586,187.58358764648438
2024-07-09,526.4658813476562,226.71604919433594,199.33999633789062,68.5739974975586,187.53396606445312
2024-07-10,531.1245727539062,230.9791717529297,199.7899932861328,67.76499938964844,189.71714782714844
2024-07-11,509.28125,225.61563110351562,195.0500030517578,65.2750015258789,184.15008544921875
2024-07-12,495.54351806640625,228.56011962890625,194.49000549316406,64.76000213623047,183.65391540527344
2024-07-15,492.8515319824219,232.386962890625,192.72000122070312,65.6449966430664,185.10272216796875
2024-07-16,486.5240783691406,232.80335998535156,193.02000427246094,65.63200378417969,182.5126953125
2024-07-17,458.9093933105469,226.9143829345703,187.92999267578125,64.74600219726562,179.63490295410156
2024-07-18,472.6770324707031,222.25469970703125,183.75,64.30400085449219,176.3303680419922
2024-07-19,473.6107177734375,222.3836212158203,183.1300048828125,63.33399963378906,176.3006134033203
2024-07-22,484.1499938964844,222.03662109375,182.5500030517578,64.75,180.27992248535156
2024-07-23,485.4313659667969,223.07763671875,186.41000366210938,64.2760009765625,180.39898681640625
2024-07-24,458.1942138671875,216.66314697265625,180.8300018310547,63.5989990234375,171.30909729003906
2024-07-25,450.3866271972656,215.6221923828125,179.85000610351562,63.409000396728516,166.00001525878906
2024-07-26,462.5947265625,216.08816528320312,182.5,63.137001037597656,165.72216796875
2024-07-29,462.6046142578125,216.36575317382812,183.1999969482422,62.69599914550781,168.23281860351562
2024-07-30,460.1014099121094,216.9209442138672,181.7100067138672,62.257999420166016,168.98699951171875
2024-07-31,471.66375732421875,220.17274475097656,186.97999572753906,62.834999084472656,170.2274169921875
2024-08-01,494.4210510253906,216.48471069335938,184.07000732421875,62.48500061035156,169.4534149169922
2024-08-02,484.8850402832031,217.9718475341797,167.89999389648438,61.36399841308594,165.38478088378906
2024-08-05,472.55780029296875,207.4727783203125,161.02000427246094,59.85499954223633,158.03146362304688
2024-08-06,490.7953796386719,205.45028686523438,161.92999267578125,60.957000732421875,157.0788116455078
2024-08-07,485.6598815917969,208.01806640625,162.77000427246094,61.14799880981445,157.7238311767578
2024-08-08,506.2317810058594,211.4781036376953,165.8000030517578,63.03499984741211,160.79019165039062
2024-08-09,514.3175048828125,214.38291931152344,166.94000244140625,63.39400100708008,162.4176483154297
2024-08-12,512.5096435546875,215.9114532470703,166.8000030517578,63.31399917602539,161.0482177734375
2024-08-13,525.0156860351562,219.62364196777344,170.22999572753906,64.802001953125,162.90390014648438
2024-08-14,523.2474975585938,220.07028198242188,170.10000610351562,66.16799926757812,159.1428985595703
2024-08-15,533.7470703125,223.04794311523438,177.58999633789062,66.3219985961914,160.06578063964844
2024-08-16,523.9031372070312,224.3680877685547,177.05999755859375,67.40699768066406,161.71307373046875
2024-08-19,525.750732421875,224.20925903320312,178.22000122070312,68.85299682617188,165.3946990966797
2024-08-20,523.2177124023438,224.82464599609375,178.8800048828125,69.85399627685547,165.9008026123047
2024-08-21,531.591552734375,224.71548461914062,180.11000061035156,69.71199798583984,164.5809783935547
2024-08-22,528.383056640625,222.859375,176.1300048828125,68.89600372314453,162.5466766357422
2024-08-23,524.4793090820312,225.1521759033203,177.0399932861328,68.6729965209961,164.35272216796875
2024-08-26,517.6452026367188,225.48965454101562,175.5,68.84400177001953,164.8885955810547
2024-08-27,515.6385498046875,226.33335876464844,173.1199951171875,69.5719985961914,163.419921875
2024-08-28,513.3340454101562,224.8048095703125,170.8000030517578,68.38400268554688,161.6039276123047
